date,BTC-USD,ETC-USD,ALGO-USD,XTZ-USD,ETH-USD,EOS-USD,XLM-USD,LTC-USD,LINK-USD,BCH-USD,DASH-USD
2020-10-13 12:00:00,11361.41,5.712,0.3329,2.3586,376.59,2.621,0.075707,49.53,10.88617,250.65,70.54
2020-10-13 18:00:00,11428.22,5.665,0.3429,2.4031,381.37,2.64,0.076463,49.97,11.01606,253.64,71.252
2020-10-14 00:00:00,11414.37,5.689,0.338,2.3732,382.63,2.639,0.076132,50.47,11.17874,254.14,70.948
2020-10-14 06:00:00,11371.84,5.725,0.329,2.3131,379.26,2.624,0.075,50.18,10.8481,251.28,70.023
2020-10-14 12:00:00,11346.0,5.703,0.3244,2.2838,374.94,2.595,0.0745,49.54,10.81133,254.93,69.453
2020-10-14 18:00:00,11427.7,5.718,0.3282,2.2767,378.97,2.608,0.074098,49.84,10.90942,259.13,70.106
2020-10-15 00:00:00,11410.16,5.683,0.3226,2.2816,378.88,2.62,0.07353,49.79,10.82325,262.79,70.092
2020-10-15 06:00:00,11318.3,5.655,0.3101,2.2203,372.32,2.596,0.072081,49.28,10.60455,258.63,68.671
2020-10-15 12:00:00,11469.58,5.612,0.3185,2.247,378.37,2.61,0.073963,49.78,10.73043,262.44,69.402
2020-10-15 18:00:00,11509.34,5.592,0.315,2.241,377.94,2.599,0.074039,49.58,10.75079,262.39,69.303
2020-10-16 00:00:00,11351.26,5.542,0.3023,2.1936,369.65,2.532,0.072751,47.35,10.48456,252.74,66.937
2020-10-16 06:00:00,11376.44,5.551,0.3062,2.2208,370.16,2.547,0.073612,47.41,10.59832,255.64,66.107
2020-10-16 12:00:00,11343.56,5.51,0.3007,2.174,366.79,2.531,0.074797,47.17,10.7348,249.4,65.84
2020-10-16 18:00:00,11328.95,5.572,0.3005,2.166,365.57,2.539,0.079293,47.64,10.59021,250.39,66.087
2020-10-17 00:00:00,11360.42,5.593,0.3117,2.1976,368.39,2.535,0.081543,47.49,10.67038,250.9,66.246
2020-10-17 06:00:00,11348.95,5.555,0.3132,2.2092,368.37,2.531,0.08157,47.26,10.59004,249.72,66.001
2020-10-17 12:00:00,11347.71,5.552,0.3171,2.1887,367.06,2.525,0.080879,46.97,10.50485,244.24,66.194
2020-10-17 18:00:00,11367.89,5.578,0.3127,2.1874,368.48,2.525,0.081606,46.93,10.6378,244.78,67.33
2020-10-18 00:00:00,11400.87,5.582,0.3153,2.1986,369.45,2.536,0.081505,47.21,10.75919,247.73,66.937
2020-10-18 06:00:00,11428.96,5.595,0.3128,2.212,373.06,2.53,0.080853,47.44,10.76246,247.74,66.694
2020-10-18 12:00:00,11471.24,5.607,0.3132,2.2366,376.41,2.543,0.080127,47.53,10.92295,249.07,67.152
2020-10-18 18:00:00,11514.2,5.59,0.3158,2.2259,378.58,2.553,0.079468,47.58,10.94729,249.75,67.424
2020-10-19 00:00:00,11443.55,5.576,0.3075,2.1941,374.23,2.531,0.080901,47.04,10.72455,246.03,66.352
2020-10-19 06:00:00,11480.91,5.556,0.3089,2.2049,375.95,2.539,0.084451,47.33,10.74902,247.44,66.693
2020-10-19 12:00:00,11729.98,5.55,0.312,2.2076,380.32,2.594,0.085158,48.17,11.04,251.3,73.387
2020-10-19 18:00:00,11760.45,5.549,0.3039,2.189,379.36,2.58,0.085177,48.01,10.91092,250.01,74.871
2020-10-20 00:00:00,11764.74,5.547,0.3003,2.1672,378.14,2.565,0.085061,48.0,10.77453,248.11,74.118
2020-10-20 06:00:00,11780.0,5.516,0.2951,2.1058,368.15,2.53,0.082092,47.06,10.40603,242.61,73.397
2020-10-20 12:00:00,11972.84,5.48,0.2835,2.0602,370.3,2.519,0.081093,47.03,10.04782,242.63,71.141
2020-10-20 18:00:00,11923.83,5.472,0.2873,2.0561,368.81,2.53,0.080918,46.95,9.87542,240.98,70.889
2020-10-21 00:00:00,12248.86,5.519,0.2982,2.1136,380.5,2.569,0.083052,48.93,10.435,249.84,73.581
2020-10-21 06:00:00,12343.51,5.553,0.3021,2.127,379.65,2.561,0.082979,49.23,10.45141,256.04,73.0
2020-10-21 12:00:00,12785.27,5.716,0.3112,2.1597,395.5,2.627,0.086039,52.44,10.95754,260.09,75.934
2020-10-21 18:00:00,12808.0,5.608,0.3018,2.1251,391.53,2.609,0.083896,53.13,10.81,258.94,74.775
2020-10-22 00:00:00,12774.51,5.686,0.307,2.1559,395.2,2.645,0.084658,55.11,10.95067,266.44,74.995
2020-10-22 06:00:00,12978.98,5.664,0.3165,2.2225,415.47,2.684,0.086322,55.46,11.6,269.36,76.493
2020-10-22 12:00:00,13072.24,5.806,0.3208,2.2375,418.02,2.698,0.085919,55.16,12.2771,272.38,76.343
2020-10-22 18:00:00,12987.02,5.853,0.3163,2.1949,414.7,2.674,0.085586,54.42,11.98018,268.37,74.774
2020-10-23 00:00:00,12999.0,5.901,0.3201,2.2126,417.1,2.682,0.085464,56.91,12.14823,276.12,74.9
2020-10-23 06:00:00,12976.26,5.865,0.3184,2.252,417.17,2.665,0.086106,55.64,12.09873,272.8,74.716
2020-10-23 12:00:00,12795.97,5.725,0.3062,2.1875,405.26,2.626,0.083451,55.39,11.80261,269.42,71.537
2020-10-23 18:00:00,12937.09,5.79,0.3092,2.22,409.52,2.643,0.083795,55.46,12.17661,270.5,72.299
2020-10-24 00:00:00,12979.28,5.757,0.3102,2.2104,412.91,2.639,0.084031,56.15,12.41409,270.67,72.852
2020-10-24 06:00:00,13008.16,5.783,0.3094,2.2189,414.41,2.66,0.084986,57.91,12.49644,273.99,72.66
2020-10-24 12:00:00,13145.72,5.837,0.3118,2.2314,414.35,2.663,0.085997,59.12,12.88799,276.49,73.596
2020-10-24 18:00:00,13126.24,5.817,0.3078,2.2233,412.58,2.661,0.085615,59.21,12.72339,275.92,73.467
2020-10-25 00:00:00,12974.47,5.743,0.3035,2.1796,407.2,2.638,0.08378,57.33,12.34,270.41,72.39
2020-10-25 06:00:00,12969.93,5.707,0.3044,2.18,407.49,2.633,0.083285,57.26,12.18654,271.47,72.621
2020-10-25 12:00:00,13017.39,5.704,0.3031,2.1805,408.1,2.644,0.082935,59.52,12.29156,271.57,71.543
2020-10-25 18:00:00,13045.0,5.77,0.3024,2.167,406.46,2.712,0.083177,58.85,12.16347,271.43,70.917
2020-10-26 00:00:00,13110.68,5.724,0.3028,2.1698,407.27,2.716,0.083472,58.06,12.29339,270.36,72.161
2020-10-26 06:00:00,13150.8,5.728,0.2995,2.1468,405.38,2.703,0.083843,57.98,12.13681,267.46,72.138
2020-10-26 12:00:00,12886.02,5.635,0.2909,2.0759,386.45,2.619,0.080748,55.83,11.4659,255.34,68.926
2020-10-26 18:00:00,13068.79,5.63,0.291,2.0899,393.12,2.634,0.081144,56.89,11.74203,259.66,69.334
2020-10-27 00:00:00,13097.32,5.631,0.2907,2.1113,393.17,2.64,0.081946,56.9,11.76954,259.75,69.919
2020-10-27 06:00:00,13455.0,5.593,0.2966,2.1245,402.57,2.669,0.08293,58.0,12.07612,265.69,70.692
2020-10-27 12:00:00,13708.0,5.693,0.2929,2.0852,408.46,2.674,0.082134,58.25,12.3615,266.87,71.24
2020-10-27 18:00:00,13698.18,5.592,0.2878,2.0904,404.55,2.675,0.08177,58.18,11.9549,264.53,70.631
2020-10-28 00:00:00,13734.53,5.648,0.2898,2.0796,405.05,2.654,0.081336,59.58,11.9084,266.67,70.601
2020-10-28 06:00:00,13326.37,5.602,0.2772,2.0061,387.32,2.644,0.080126,57.25,11.44,271.45,67.977
2020-10-28 12:00:00,13194.92,5.521,0.2763,2.0121,384.92,2.663,0.07982,55.63,11.49234,273.29,68.231
2020-10-28 18:00:00,13281.05,5.518,0.2762,2.0028,388.63,2.654,0.078369,55.84,11.46,268.29,68.028
2020-10-29 00:00:00,13292.97,5.503,0.2821,2.0156,392.15,2.672,0.078667,56.4,11.71476,269.65,68.315
2020-10-29 06:00:00,13059.14,5.456,0.2683,1.9699,383.21,2.635,0.076403,54.48,11.285,262.38,66.395
2020-10-29 12:00:00,13593.39,5.435,0.2666,1.9342,391.87,2.648,0.077864,55.43,11.35083,268.12,67.578
2020-10-29 18:00:00,13460.0,5.388,0.2574,1.9359,387.6,2.638,0.077573,54.94,11.27365,267.62,66.949
2020-10-30 00:00:00,13183.53,5.308,0.2403,1.8072,381.47,2.583,0.07518,53.16,10.92103,260.91,65.854
2020-10-30 06:00:00,13363.15,5.299,0.2475,1.8692,379.59,2.517,0.076084,53.75,10.98074,259.08,69.143
2020-10-30 12:00:00,13538.24,5.265,0.2526,1.8677,382.15,2.521,0.076596,53.92,11.16439,260.79,70.572
2020-10-30 18:00:00,13571.51,5.256,0.2545,1.9068,382.77,2.51,0.076819,54.08,11.09075,262.25,69.754
2020-10-31 00:00:00,13490.01,5.253,0.2578,1.9333,382.69,2.511,0.07712,54.14,10.98278,260.63,68.78
2020-10-31 06:00:00,13948.36,5.28,0.2577,1.9387,390.45,2.541,0.078592,55.77,11.26002,263.61,70.095
2020-10-31 12:00:00,13793.15,5.278,0.2582,2.0179,387.47,2.53,0.078601,55.7,11.21504,263.66,71.562
2020-10-31 18:00:00,13804.81,5.274,0.2488,1.9783,386.74,2.527,0.077821,55.68,11.24327,262.28,70.219
2020-11-01 00:00:00,13711.24,5.221,0.2474,1.9703,385.93,2.514,0.077172,55.03,11.16483,260.79,70.059
2020-11-01 06:00:00,13713.86,5.226,0.2467,1.9534,387.07,2.49,0.076909,54.43,11.09738,261.4,69.538
2020-11-01 12:00:00,13820.34,5.241,0.2522,1.9373,389.62,2.515,0.07756,54.99,11.21,267.8,68.707
2020-11-01 18:00:00,13771.59,5.257,0.2593,1.9961,396.91,2.518,0.078676,55.65,11.57397,268.29,68.835
2020-11-02 00:00:00,13700.62,5.221,0.258,1.9989,398.54,2.502,0.078267,55.62,11.45724,266.22,67.897
2020-11-02 06:00:00,13423.24,5.073,0.2488,1.9301,384.69,2.474,0.077233,53.85,11.12113,260.55,66.54
2020-11-02 12:00:00,13519.71,4.977,0.2464,1.9063,385.57,2.429,0.076169,54.01,10.80837,258.21,65.021
2020-11-02 18:00:00,13563.22,5.027,0.2471,1.8937,383.33,2.437,0.075672,53.85,10.77409,257.73,64.92
2020-11-03 00:00:00,13374.56,4.764,0.2305,1.8423,374.59,2.303,0.073878,52.1,10.27,239.23,63.908
2020-11-03 06:00:00,13534.33,4.893,0.2328,1.8865,379.68,2.331,0.075234,52.78,10.50141,242.11,64.356
2020-11-03 12:00:00,13745.74,4.818,0.232,1.8509,382.14,2.337,0.07391,53.0,10.23028,240.16,63.659
2020-11-03 18:00:00,14035.8,4.909,0.2338,1.8711,388.32,2.367,0.075476,54.02,10.3925,244.46,64.274
2020-11-04 00:00:00,13804.32,4.823,0.2351,1.8655,383.74,2.346,0.07491,53.49,10.30112,241.38,63.78
2020-11-04 06:00:00,13732.13,4.739,0.2295,1.8263,381.36,2.321,0.0737,52.93,10.16232,234.24,63.275
2020-11-04 12:00:00,14083.45,4.999,0.2344,1.8657,400.0,2.353,0.074481,54.3,10.46649,238.8,64.664
2020-11-04 18:00:00,14161.48,4.901,0.2388,1.877,403.18,2.353,0.074718,54.75,10.49168,241.47,64.777
2020-11-05 00:00:00,14330.88,4.91,0.2455,1.8695,403.5,2.393,0.074843,55.78,10.55969,245.31,65.305
2020-11-05 06:00:00,14728.19,4.918,0.2401,1.8466,403.69,2.38,0.074431,56.01,10.24053,243.78,64.116
2020-11-05 12:00:00,15054.12,5.101,0.2474,1.9098,411.19,2.441,0.078178,58.44,10.98285,246.78,67.419
2020-11-05 18:00:00,15608.21,5.148,0.248,1.886,417.17,2.451,0.08043,59.04,11.00472,249.92,67.92
2020-11-06 00:00:00,15651.36,5.191,0.2523,2.0009,431.86,2.485,0.0817,61.24,11.29266,252.49,68.396
2020-11-06 06:00:00,15585.89,5.371,0.2666,2.0626,443.59,2.52,0.085229,62.57,11.6331,257.84,70.096
2020-11-06 12:00:00,15486.53,5.398,0.2757,2.0441,441.67,2.514,0.083368,61.47,11.76076,255.77,69.867
2020-11-06 18:00:00,15599.95,5.375,0.2767,2.0952,456.65,2.539,0.084048,63.29,12.19186,258.09,70.248
2020-11-07 00:00:00,15579.9,5.449,0.2901,2.1435,460.55,2.585,0.085278,63.8,13.00971,269.26,70.804
2020-11-07 06:00:00,15533.86,5.456,0.2935,2.1808,463.18,2.618,0.085493,64.01,13.43707,274.02,71.76
2020-11-07 12:00:00,15234.34,5.114,0.2605,2.0789,446.99,2.545,0.08144,60.77,12.54622,258.72,67.78
2020-11-07 18:00:00,14834.09,5.122,0.2583,2.0194,435.73,2.496,0.079531,58.94,11.79974,254.38,66.637
2020-11-08 00:00:00,15074.74,5.176,0.2583,2.0236,441.17,2.518,0.080424,59.8,12.07064,256.64,67.44
2020-11-08 06:00:00,15186.58,5.247,0.2676,2.1306,445.7,2.524,0.081956,59.93,12.56842,259.71,68.158
2020-11-08 12:00:00,15593.17,5.225,0.2714,2.137,457.9,2.561,0.082178,61.6,12.90234,272.24,69.143
2020-11-08 18:00:00,15482.9,5.224,0.2663,2.0876,454.61,2.538,0.08147,60.99,12.71617,270.7,68.019
2020-11-09 00:00:00,15484.52,5.187,0.2639,2.0651,453.49,2.527,0.081035,60.46,12.47802,268.27,67.806
2020-11-09 06:00:00,15811.76,5.258,0.2725,2.1538,458.6,2.547,0.08206,61.79,12.95641,273.68,68.833
2020-11-09 12:00:00,15240.9,5.158,0.2634,2.0821,445.33,2.502,0.079689,59.01,12.58157,263.66,67.592
2020-11-09 18:00:00,15342.25,5.16,0.2605,2.118,444.81,2.501,0.079779,59.25,12.52851,264.42,68.035
2020-11-10 00:00:00,15377.36,5.187,0.2682,2.1271,449.95,2.502,0.080658,58.88,12.86533,263.37,68.899
2020-11-10 06:00:00,15301.59,5.168,0.276,2.1375,448.13,2.519,0.081564,58.78,12.79786,258.74,68.216
2020-11-10 12:00:00,15323.82,5.117,0.279,2.1402,447.31,2.496,0.079931,58.15,12.8977,258.03,68.831
2020-11-10 18:00:00,15315.03,5.158,0.2896,2.1521,450.89,2.5,0.079662,57.99,13.02569,257.49,68.913
2020-11-11 00:00:00,15386.76,5.172,0.2861,2.1516,460.19,2.505,0.080425,59.27,13.10263,257.23,69.652
2020-11-11 06:00:00,15590.03,5.16,0.2793,2.1211,460.38,2.513,0.080716,59.5,13.0,258.07,70.595
2020-11-11 12:00:00,15894.65,5.259,0.2874,2.1621,470.48,2.527,0.082152,59.84,13.32393,259.6,70.385
2020-11-11 18:00:00,15705.79,5.235,0.2785,2.1261,463.79,2.499,0.080465,59.33,12.77217,257.25,69.446
2020-11-12 00:00:00,15763.99,5.133,0.2706,2.1436,460.95,2.488,0.08039,58.56,12.78593,254.84,75.928
2020-11-12 06:00:00,15785.3,5.051,0.2692,2.0864,460.61,2.477,0.079855,58.62,12.67545,257.58,74.285
2020-11-12 12:00:00,15971.83,5.09,0.261,2.0462,453.76,2.443,0.079286,58.4,12.32401,257.66,76.369
2020-11-12 18:00:00,16310.81,5.099,0.2667,2.0758,462.98,2.466,0.080638,60.74,12.42429,260.05,78.017
2020-11-13 00:00:00,16243.31,5.129,0.2673,2.0939,460.92,2.471,0.080395,61.44,12.52735,256.21,76.562
2020-11-13 06:00:00,16237.51,5.182,0.2777,2.1175,464.79,2.491,0.081047,63.49,12.82393,254.14,77.269
2020-11-13 12:00:00,16266.0,5.189,0.2776,2.1404,471.85,2.602,0.081676,65.67,12.75109,257.51,76.747
2020-11-13 18:00:00,16339.56,5.16,0.2807,2.155,477.14,2.599,0.082516,66.01,12.8908,259.48,78.122
2020-11-14 00:00:00,16180.01,5.162,0.2734,2.1086,469.45,2.567,0.08293,64.5,12.67754,259.58,77.015
2020-11-14 06:00:00,15945.38,5.148,0.2666,2.0765,459.22,2.529,0.081597,63.11,12.51756,257.78,75.657
2020-11-14 12:00:00,15922.8,5.13,0.2682,2.1007,460.14,2.533,0.081618,62.91,12.54568,256.33,77.287
2020-11-14 18:00:00,16082.01,5.124,0.2659,2.1002,461.16,2.538,0.081112,63.85,12.55617,255.55,77.432
2020-11-15 00:00:00,16033.32,5.141,0.2677,2.0778,461.46,2.542,0.081572,63.62,12.56713,254.67,75.908
2020-11-15 06:00:00,15972.08,5.1,0.2665,2.0471,455.55,2.512,0.081035,62.15,12.42,255.6,74.93
2020-11-15 12:00:00,15900.01,5.112,0.2572,2.032,446.12,2.484,0.08034,61.91,12.07651,246.45,74.11
2020-11-15 18:00:00,15966.89,5.065,0.2572,2.0146,448.58,2.498,0.080092,62.37,12.13003,246.98,75.131
2020-11-16 00:00:00,16125.97,5.118,0.2611,2.0315,452.01,2.526,0.080298,66.47,12.20778,251.53,77.273
2020-11-16 06:00:00,16232.03,5.165,0.2605,2.0406,452.51,2.529,0.080993,67.24,12.28766,249.92,78.594
2020-11-16 12:00:00,16695.0,5.35,0.2672,2.087,462.8,2.589,0.082325,71.57,12.6747,254.83,82.036
2020-11-16 18:00:00,16726.64,5.415,0.2713,2.0834,460.85,2.583,0.082556,73.83,12.62724,256.56,80.831
2020-11-17 00:00:00,16634.0,5.611,0.272,2.1158,463.72,2.668,0.08437,73.91,12.88036,251.11,82.3
2020-11-17 06:00:00,16999.41,5.563,0.2749,2.1133,466.74,2.666,0.085141,74.47,12.78452,253.11,81.775
2020-11-17 12:00:00,17834.89,5.945,0.271,2.1191,480.99,2.703,0.086407,73.92,12.78117,256.0,81.767
2020-11-17 18:00:00,17679.36,5.935,0.2747,2.1473,482.68,2.719,0.086517,76.41,13.4,255.77,83.264
2020-11-18 00:00:00,17639.68,7.101,0.2626,2.061,470.56,2.566,0.08361,71.09,13.28461,247.72,79.452
2020-11-18 06:00:00,18266.09,7.199,0.2634,2.086,481.01,2.625,0.084135,72.8,13.55903,250.28,80.072
2020-11-18 12:00:00,17903.99,6.729,0.2653,2.0579,475.42,2.596,0.083422,73.92,13.27538,245.53,79.381
2020-11-18 18:00:00,17782.91,6.379,0.2673,2.0907,478.96,2.642,0.083671,73.48,13.58127,246.92,80.075
2020-11-19 00:00:00,17912.24,6.39,0.2627,2.0753,477.42,2.614,0.083415,74.06,13.41182,248.37,79.581
2020-11-19 06:00:00,17770.49,6.38,0.2601,2.0761,473.63,2.625,0.083983,78.68,13.49143,249.28,80.599
2020-11-19 12:00:00,17982.2,6.584,0.2686,2.1193,475.06,2.664,0.085253,80.79,13.71911,249.93,83.137
2020-11-19 18:00:00,17821.58,6.462,0.2655,2.0779,471.92,2.639,0.084014,81.62,13.63211,246.54,82.303
2020-11-20 00:00:00,18142.0,6.333,0.2694,2.0799,485.13,2.662,0.084582,80.92,13.80885,257.75,83.327
2020-11-20 06:00:00,18287.73,6.413,0.2815,2.104,505.51,2.714,0.086174,82.32,14.1437,256.01,84.05
2020-11-20 12:00:00,18711.49,6.319,0.2822,2.1325,514.36,2.809,0.087456,84.68,14.32444,258.02,84.736
2020-11-20 18:00:00,18675.25,6.194,0.2843,2.1089,510.43,2.781,0.08857,82.64,14.1144,260.32,83.325
2020-11-21 00:00:00,18672.97,6.22,0.2995,2.0831,508.8,2.784,0.092378,81.67,13.94708,261.58,84.593
2020-11-21 06:00:00,18550.01,6.274,0.2948,2.198,509.84,2.883,0.09545,82.18,14.11087,268.16,85.814
2020-11-21 12:00:00,18772.96,6.724,0.3152,2.3394,545.25,3.118,0.10344,85.52,15.19018,296.24,90.523
2020-11-21 18:00:00,18721.21,6.75,0.3177,2.395,553.07,3.236,0.109336,87.13,15.46892,304.93,94.998
2020-11-22 00:00:00,18526.4,6.521,0.3028,2.2746,543.67,3.082,0.103879,83.84,14.71231,289.11,89.963
2020-11-22 06:00:00,17891.13,6.349,0.2862,2.2109,522.89,2.971,0.099628,80.89,14.13598,278.65,87.082
2020-11-22 12:00:00,18494.57,6.379,0.3013,2.3086,553.7,3.086,0.104207,83.89,14.69786,288.72,91.404
2020-11-22 18:00:00,18437.66,6.467,0.2982,2.2823,560.82,3.067,0.10446,82.96,14.52029,289.82,90.526
2020-11-23 00:00:00,18462.33,6.497,0.3129,2.5335,581.18,3.129,0.106797,88.07,14.95004,296.37,91.975
2020-11-23 06:00:00,18585.01,6.59,0.3218,2.4982,591.61,3.201,0.111591,87.22,14.90283,297.15,92.228
2020-11-23 12:00:00,18358.71,6.528,0.319,2.5322,597.46,3.271,0.116724,87.62,14.89275,317.96,92.133
2020-11-23 18:00:00,18384.82,6.646,0.3361,2.6228,609.26,3.383,0.132323,89.18,15.28505,322.86,94.353
2020-11-24 00:00:00,18350.13,7.241,0.3702,2.8002,614.87,3.675,0.175324,90.97,16.12847,346.95,101.128
2020-11-24 06:00:00,19077.0,7.047,0.3425,2.6035,607.67,3.473,0.157039,88.85,15.38404,341.48,114.544
2020-11-24 12:00:00,19214.7,7.179,0.3695,2.6736,607.02,3.538,0.185861,90.02,15.7008,347.09,117.869
2020-11-24 18:00:00,19172.84,7.289,0.3584,2.6767,605.45,3.6,0.19655,89.34,15.66945,349.47,114.456
2020-11-25 00:00:00,18894.91,7.617,0.374,2.6026,590.28,3.461,0.193826,87.22,15.28447,341.01,110.547
2020-11-25 06:00:00,19299.62,7.77,0.3902,2.6672,601.71,3.583,0.220895,90.07,15.57139,347.35,113.026
2020-11-25 12:00:00,19073.75,7.677,0.3826,2.8641,590.41,3.708,0.221741,86.95,15.20186,339.97,110.643
2020-11-25 18:00:00,18721.93,6.981,0.3424,2.5995,568.79,3.427,0.193074,81.75,14.22,312.97,102.2
2020-11-26 00:00:00,17929.59,6.414,0.3181,2.4256,529.03,3.155,0.177116,77.59,12.75844,291.39,94.184
2020-11-26 06:00:00,17103.74,6.152,0.3014,2.3118,512.87,3.055,0.164438,73.88,12.55201,275.05,91.307
2020-11-26 12:00:00,16719.86,5.854,0.2914,2.2072,496.23,2.805,0.15796,67.29,11.89165,258.42,86.433
2020-11-26 18:00:00,17170.0,6.19,0.3014,2.2486,520.34,2.96,0.168666,71.11,12.62545,271.81,92.067
2020-11-27 00:00:00,17272.42,6.37,0.3071,2.315,526.99,2.986,0.190493,72.17,12.71733,273.82,95.076
2020-11-27 06:00:00,16783.86,6.017,0.2895,2.2382,507.54,2.796,0.182923,67.14,12.19243,261.77,89.076
2020-11-27 12:00:00,16737.45,6.232,0.2972,2.2105,504.28,2.843,0.188102,67.94,12.19458,262.07,90.915
2020-11-27 18:00:00,17153.95,6.341,0.3003,2.2526,519.07,2.874,0.206777,69.2,12.49519,265.72,92.236
2020-11-28 00:00:00,16989.03,6.26,0.3014,2.2542,513.64,2.862,0.208061,69.31,12.45419,266.56,91.55
2020-11-28 06:00:00,17164.46,6.403,0.3079,2.3007,518.63,2.903,0.20884,70.65,12.62308,268.66,97.935
2020-11-28 12:00:00,17768.94,6.491,0.3158,2.3788,542.1,3.015,0.205,73.45,13.27594,279.92,105.41
2020-11-28 18:00:00,17739.85,6.481,0.313,2.323,538.11,3.002,0.200096,72.79,13.10024,276.3,109.2
2020-11-29 00:00:00,17807.76,6.407,0.3087,2.3835,541.54,2.962,0.192095,73.91,13.06064,277.47,109.924
2020-11-29 06:00:00,18098.98,6.622,0.3187,2.3426,551.67,3.018,0.196147,75.39,13.20489,280.96,108.215
2020-11-29 12:00:00,18114.9,6.467,0.314,2.3375,554.22,3.004,0.193958,77.92,13.15072,281.33,106.601
2020-11-29 18:00:00,18202.04,6.589,0.3175,2.3669,576.76,3.035,0.194349,79.0,13.39454,285.43,108.184
2020-11-30 00:00:00,18539.96,6.73,0.3241,2.4176,583.2,3.086,0.197322,79.21,13.97435,289.49,107.988
2020-11-30 06:00:00,18611.27,6.645,0.3218,2.3975,588.92,3.073,0.196839,79.05,13.90202,288.64,115.475
2020-11-30 12:00:00,19392.04,6.77,0.3275,2.4786,605.54,3.229,0.20019,86.14,14.18559,313.26,113.378
2020-11-30 18:00:00,19713.94,6.852,0.3294,2.4949,617.0,3.261,0.202985,87.66,14.26859,317.58,112.714
2020-12-01 00:00:00,19490.88,6.899,0.3305,2.4503,608.78,3.278,0.197018,89.08,14.28083,312.4,112.255
2020-12-01 06:00:00,19450.84,6.801,0.3335,2.4552,616.36,3.205,0.195613,88.33,14.32632,307.15,111.574
2020-12-01 12:00:00,19057.88,6.552,0.3141,2.3412,596.74,3.069,0.188492,89.18,13.76046,295.71,109.129
2020-12-01 18:00:00,18782.97,6.31,0.3081,2.3275,586.03,2.998,0.183804,85.17,13.35351,288.12,103.69
2020-12-02 00:00:00,18666.36,6.41,0.3075,2.3302,586.28,3.022,0.181332,85.49,13.43856,290.45,103.411
2020-12-02 06:00:00,19130.28,6.555,0.3159,2.3908,599.04,3.053,0.186891,89.07,13.825,294.51,105.232
2020-12-02 12:00:00,18991.51,6.37,0.3383,2.3971,589.44,3.025,0.181839,86.22,13.71405,290.22,107.5
2020-12-02 18:00:00,19225.63,6.579,0.3416,2.3946,597.35,3.058,0.185451,88.99,13.98656,294.51,105.25
2020-12-03 00:00:00,18929.44,6.53,0.3432,2.3876,588.49,3.018,0.18052,85.92,13.77047,286.58,104.0
2020-12-03 06:00:00,19411.84,6.501,0.349,2.4167,614.13,3.099,0.184362,89.85,13.99961,293.87,107.245
2020-12-03 12:00:00,19317.03,6.647,0.3472,2.4103,613.21,3.085,0.184129,88.54,13.94959,291.13,106.613
2020-12-03 18:00:00,19448.64,6.603,0.3407,2.4055,616.65,3.079,0.184433,89.03,13.9959,292.58,107.391
2020-12-04 00:00:00,19214.37,6.389,0.3617,2.3917,603.89,3.04,0.182822,86.82,13.64567,285.61,106.592
2020-12-04 06:00:00,18837.41,6.31,0.3455,2.3223,585.61,2.988,0.173763,84.12,13.32499,284.91,103.225
2020-12-04 12:00:00,18977.07,6.28,0.3516,2.3261,589.72,2.994,0.171281,83.67,13.20135,288.04,103.355
2020-12-04 18:00:00,18658.1,5.968,0.3255,2.2783,567.6,2.844,0.161454,79.58,12.66923,279.93,98.6
2020-12-05 00:00:00,18973.07,6.114,0.332,2.2847,585.03,2.92,0.17036,82.09,13.09296,283.4,100.412
2020-12-05 06:00:00,19032.92,6.124,0.343,2.3031,590.17,2.939,0.174128,83.02,13.18522,282.41,101.278
2020-12-05 12:00:00,19139.41,6.199,0.346,2.3336,595.0,2.946,0.17335,83.21,13.27944,285.7,102.953
2020-12-05 18:00:00,19158.96,6.222,0.3433,2.3271,597.29,3.007,0.171982,83.21,13.18144,289.81,103.025
2020-12-06 00:00:00,19164.97,6.21,0.3348,2.3025,597.28,2.974,0.176904,83.32,13.17854,283.5,102.242
2020-12-06 06:00:00,19100.0,6.174,0.3381,2.2953,593.33,2.961,0.171779,82.99,13.05674,284.58,101.293
2020-12-06 12:00:00,19145.83,6.14,0.3367,2.301,595.62,2.951,0.172006,82.37,13.12098,283.53,101.12
2020-12-06 18:00:00,19375.6,6.178,0.3368,2.3244,601.95,2.999,0.175906,83.64,13.52444,286.52,102.074
2020-12-07 00:00:00,19247.86,6.159,0.3344,2.3059,596.46,2.984,0.172466,83.6,13.27038,287.93,103.077
2020-12-07 06:00:00,19112.66,6.13,0.3302,2.2672,590.77,2.952,0.169909,82.3,13.03161,283.97,101.641
2020-12-07 12:00:00,19171.47,6.189,0.3354,2.2903,592.93,2.959,0.169526,83.65,13.12232,284.67,102.878
2020-12-07 18:00:00,19177.71,6.158,0.3312,2.2761,591.47,2.952,0.168103,83.41,13.06895,284.08,101.498
2020-12-08 00:00:00,19299.4,6.139,0.3287,2.3576,595.42,2.959,0.166448,83.67,13.1777,284.38,100.7
2020-12-08 06:00:00,18770.0,5.954,0.3116,2.246,573.83,2.858,0.15803,80.45,12.53163,273.68,96.916
2020-12-08 12:00:00,18925.42,5.928,0.3154,2.2749,576.96,2.872,0.161794,79.88,12.66339,273.54,97.122
